moon_ra,  moon_dec, moon_phase_frac, jup_ra, jup_dec
62.86,  18.15, 0.04, 297.05, -21.38
63.60,  18.30, 0.04, 297.04, -21.38
64.32,  18.46, 0.04, 297.04, -21.38
65.01,  18.63, 0.04, 297.03, -21.38
65.67,  18.81, 0.04, 297.03, -21.38
66.29,  19.00, 0.03, 297.02, -21.38
66.85,  19.19, 0.03, 297.02, -21.38
67.37,  19.39, 0.03, 297.01, -21.39
67.83,  19.58, 0.03, 297.01, -21.39
68.24,  19.76, 0.03, 297.01, -21.39
68.62,  19.92, 0.03, 297.00, -21.39
68.97,  20.08, 0.03, 297.00, -21.39
69.30,  20.21, 0.02, 296.99, -21.39
69.63,  20.32, 0.02, 296.99, -21.39
69.98,  20.42, 0.02, 296.98, -21.39
70.35,  20.49, 0.02, 296.98, -21.39
70.75,  20.56, 0.02, 296.97, -21.39
71.21,  20.61, 0.02, 296.97, -21.39
71.71,  20.65, 0.02, 296.97, -21.39
72.27,  20.68, 0.02, 296.96, -21.40
72.89,  20.72, 0.02, 296.96, -21.40
73.55,  20.77, 0.01, 296.95, -21.40
74.26,  20.82, 0.01, 296.95, -21.40
75.00,  20.89, 0.01, 296.94, -21.40
75.77,  20.96, 0.01, 296.94, -21.40
76.54,  21.06, 0.01, 296.93, -21.40
77.31,  21.17, 0.01, 296.93, -21.40
78.06,  21.30, 0.01, 296.93, -21.40
78.79,  21.44, 0.01, 296.92, -21.40
79.47,  21.59, 0.01, 296.92, -21.40
80.12,  21.74, 0.01, 296.91, -21.41
80.71,  21.90, 0.01, 296.91, -21.41
81.24,  22.06, 0.01, 296.90, -21.41
81.73,  22.22, 0.00, 296.90, -21.41
82.16,  22.36, 0.00, 296.89, -21.41
82.56,  22.49, 0.00, 296.89, -21.41
82.93,  22.59, 0.00, 296.88, -21.41
83.29,  22.68, 0.00, 296.88, -21.41
83.65,  22.74, 0.00, 296.88, -21.41
84.02,  22.79, 0.00, 296.87, -21.41
84.42,  22.81, 0.00, 296.87, -21.41
84.86,  22.82, 0.00, 296.86, -21.42
85.35,  22.81, 0.00, 296.86, -21.42
85.89,  22.80, 0.00, 296.85, -21.42
86.48,  22.78, 0.00, 296.85, -21.42
87.14,  22.76, 0.00, 296.84, -21.42
87.84,  22.75, 0.00, 296.84, -21.42
88.58,  22.76, 0.00, 296.83, -21.42
89.36,  22.77, 0.00, 296.83, -21.42
90.16,  22.80, 0.00, 296.83, -21.42
90.96,  22.85, 0.00, 296.82, -21.42
91.76,  22.91, 0.00, 296.82, -21.42
92.54,  22.99, 0.00, 296.81, -21.43
93.29,  23.09, 0.00, 296.81, -21.43
94.00,  23.19, 0.00, 296.80, -21.43
94.67,  23.30, 0.00, 296.80, -21.43
95.28,  23.42, 0.00, 296.79, -21.43
95.83,  23.53, 0.00, 296.79, -21.43
96.33,  23.63, 0.00, 296.78, -21.43
96.79,  23.72, 0.00, 296.78, -21.43
97.20,  23.80, 0.00, 296.77, -21.43
97.59,  23.85, 0.00, 296.77, -21.43
97.97,  23.88, 0.00, 296.76, -21.43
98.34,  23.89, 0.00, 296.76, -21.44
98.73,  23.87, 0.00, 296.76, -21.44
99.16,  23.84, 0.01, 296.75, -21.44
99.62,  23.78, 0.01, 296.75, -21.44
100.13,  23.72, 0.01, 296.74, -21.44
100.69,  23.64, 0.01, 296.74, -21.44
101.32,  23.57, 0.01, 296.73, -21.44
101.99,  23.49, 0.01, 296.73, -21.44
102.72,  23.42, 0.01, 296.72, -21.44
103.49,  23.37, 0.01, 296.72, -21.44
104.28,  23.33, 0.01, 296.71, -21.44
105.10,  23.30, 0.01, 296.71, -21.45
105.93,  23.29, 0.01, 296.70, -21.45
106.74,  23.30, 0.01, 296.70, -21.45
107.54,  23.33, 0.02, 296.69, -21.45
108.30,  23.37, 0.02, 296.69, -21.45
109.03,  23.42, 0.02, 296.68, -21.45
109.70,  23.47, 0.02, 296.68, -21.45
110.32,  23.53, 0.02, 296.68, -21.45
110.88,  23.58, 0.02, 296.67, -21.45
111.39,  23.63, 0.02, 296.67, -21.45
111.85,  23.66, 0.03, 296.66, -21.45
112.27,  23.67, 0.03, 296.66, -21.46
112.67,  23.66, 0.03, 296.65, -21.46
113.05,  23.63, 0.03, 296.65, -21.46
113.43,  23.58, 0.03, 296.64, -21.46
113.83,  23.50, 0.03, 296.64, -21.46
114.26,  23.40, 0.03, 296.63, -21.46
114.73,  23.29, 0.04, 296.63, -21.46
115.25,  23.16, 0.04, 296.62, -21.46
115.83,  23.03, 0.04, 296.62, -21.46
116.46,  22.89, 0.04, 296.61, -21.46
117.14,  22.76, 0.04, 296.61, -21.46
117.88,  22.64, 0.04, 296.60, -21.47
118.65,  22.52, 0.05, 296.60, -21.47
119.45,  22.42, 0.05, 296.59, -21.47
120.27,  22.34, 0.05, 296.59, -21.47
121.10,  22.28, 0.05, 296.59, -21.47
121.92,  22.23, 0.05, 296.58, -21.47
122.71,  22.19, 0.06, 296.58, -21.47
123.47,  22.17, 0.06, 296.57, -21.47
124.19,  22.16, 0.06, 296.57, -21.47
124.86,  22.15, 0.06, 296.56, -21.47
125.47,  22.14, 0.07, 296.56, -21.47
126.03,  22.13, 0.07, 296.55, -21.48
126.53,  22.11, 0.07, 296.55, -21.48
126.99,  22.08, 0.07, 296.54, -21.48
127.40,  22.03, 0.07, 296.54, -21.48
127.79,  21.96, 0.08, 296.53, -21.48
128.17,  21.87, 0.08, 296.53, -21.48
128.55,  21.75, 0.08, 296.52, -21.48
128.94,  21.62, 0.08, 296.52, -21.48
129.37,  21.46, 0.09, 296.51, -21.48
129.83,  21.29, 0.09, 296.51, -21.48
130.35,  21.11, 0.09, 296.50, -21.48
130.92,  20.93, 0.10, 296.50, -21.49
131.55,  20.74, 0.10, 296.49, -21.49
132.23,  20.56, 0.10, 296.49, -21.49
132.95,  20.39, 0.10, 296.48, -21.49
133.72,  20.22, 0.11, 296.48, -21.49
134.51,  20.07, 0.11, 296.47, -21.49
135.32,  19.94, 0.11, 296.47, -21.49
136.13,  19.82, 0.12, 296.46, -21.49
136.93,  19.71, 0.12, 296.46, -21.49
137.71,  19.62, 0.12, 296.45, -21.49
138.45,  19.54, 0.12, 296.45, -21.50
139.15,  19.46, 0.13, 296.44, -21.50
139.80,  19.39, 0.13, 296.44, -21.50
140.40,  19.32, 0.13, 296.43, -21.50
140.94,  19.25, 0.14, 296.43, -21.50
141.42,  19.16, 0.14, 296.43, -21.50
141.86,  19.07, 0.14, 296.42, -21.50
142.26,  18.96, 0.15, 296.42, -21.50
142.63,  18.83, 0.15, 296.41, -21.50
142.99,  18.68, 0.15, 296.41, -21.50
143.36,  18.51, 0.16, 296.40, -21.50
143.74,  18.33, 0.16, 296.40, -21.51
144.16,  18.13, 0.16, 296.39, -21.51
144.61,  17.92, 0.17, 296.39, -21.51
145.12,  17.70, 0.17, 296.38, -21.51
145.68,  17.47, 0.17, 296.38, -21.51
146.29,  17.25, 0.18, 296.37, -21.51
146.95,  17.03, 0.18, 296.37, -21.51
147.66,  16.81, 0.18, 296.36, -21.51
148.41,  16.61, 0.19, 296.36, -21.51
149.18,  16.42, 0.19, 296.35, -21.51
149.97,  16.24, 0.20, 296.35, -21.51
150.76,  16.07, 0.20, 296.34, -21.52
151.54,  15.92, 0.20, 296.34, -21.52
152.29,  15.77, 0.21, 296.33, -21.52
153.01,  15.64, 0.21, 296.33, -21.52
153.69,  15.51, 0.21, 296.32, -21.52
154.31,  15.38, 0.22, 296.32, -21.52
154.88,  15.25, 0.22, 296.31, -21.52
155.39,  15.12, 0.23, 296.31, -21.52
155.85,  14.98, 0.23, 296.30, -21.52
156.27,  14.83, 0.23, 296.30, -21.52
156.65,  14.66, 0.24, 296.29, -21.52
157.01,  14.48, 0.24, 296.29, -21.53
157.35,  14.29, 0.25, 296.28, -21.53
157.70,  14.08, 0.25, 296.28, -21.53
158.07,  13.86, 0.25, 296.27, -21.53
158.47,  13.63, 0.26, 296.27, -21.53
158.92,  13.39, 0.26, 296.26, -21.53
159.41,  13.14, 0.27, 296.26, -21.53
159.96,  12.90, 0.27, 296.25, -21.53
160.56,  12.65, 0.28, 296.25, -21.53
161.20,  12.41, 0.28, 296.24, -21.53
161.90,  12.17, 0.28, 296.24, -21.54
162.63,  11.94, 0.29, 296.23, -21.54
163.38,  11.72, 0.29, 296.23, -21.54
164.15,  11.51, 0.30, 296.22, -21.54
164.92,  11.31, 0.30, 296.22, -21.54
165.67,  11.11, 0.31, 296.21, -21.54
166.40,  10.93, 0.31, 296.21, -21.54
167.09,  10.74, 0.31, 296.20, -21.54
167.74,  10.57, 0.32, 296.20, -21.54
168.34,  10.39, 0.32, 296.19, -21.54
168.88,  10.21, 0.33, 296.19, -21.54
169.37,  10.03, 0.33, 296.18, -21.55
169.81,  9.84, 0.34, 296.18, -21.55
170.20,  9.64, 0.34, 296.17, -21.55
170.57,  9.43, 0.35, 296.17, -21.55
170.90,  9.22, 0.35, 296.16, -21.55
171.24,  8.99, 0.35, 296.16, -21.55
171.58,  8.76, 0.36, 296.15, -21.55
171.94,  8.52, 0.36, 296.15, -21.55
172.33,  8.27, 0.37, 296.14, -21.55
172.77,  8.02, 0.37, 296.14, -21.55
173.25,  7.76, 0.38, 296.13, -21.56
173.79,  7.51, 0.38, 296.13, -21.56
174.38,  7.25, 0.39, 296.12, -21.56
175.02,  7.00, 0.39, 296.12, -21.56
175.71,  6.76, 0.40, 296.11, -21.56
176.43,  6.52, 0.40, 296.11, -21.56
177.17,  6.28, 0.41, 296.10, -21.56
177.92,  6.05, 0.41, 296.10, -21.56
178.67,  5.82, 0.42, 296.09, -21.56
179.41,  5.60, 0.42, 296.08, -21.56
180.12,  5.38, 0.42, 296.08, -21.56
180.79,  5.17, 0.43, 296.07, -21.57
181.42,  4.95, 0.43, 296.07, -21.57
182.00,  4.73, 0.44, 296.06, -21.57
182.52,  4.51, 0.44, 296.06, -21.57
182.99,  4.29, 0.45, 296.05, -21.57
183.41,  4.06, 0.45, 296.05, -21.57
183.79,  3.83, 0.46, 296.04, -21.57
184.14,  3.60, 0.46, 296.04, -21.57
184.47,  3.36, 0.47, 296.03, -21.57
184.80,  3.12, 0.47, 296.03, -21.57
185.13,  2.87, 0.48, 296.02, -21.58
185.49,  2.63, 0.48, 296.02, -21.58
185.88,  2.38, 0.49, 296.01, -21.58
186.32,  2.13, 0.49, 296.01, -21.58
186.81,  1.88, 0.50, 296.00, -21.58
187.35,  1.63, 0.50, 296.00, -21.58
187.94,  1.39, 0.51, 295.99, -21.58
188.59,  1.15, 0.51, 295.99, -21.58
189.27,  0.91, 0.52, 295.98, -21.58
189.99,  0.67, 0.52, 295.98, -21.58
190.73,  0.43, 0.52, 295.97, -21.59
191.48,  0.19, 0.53, 295.97, -21.59
192.22,  -0.05, 0.53, 295.96, -21.59
192.95,  -0.29, 0.54, 295.96, -21.59
193.65,  -0.53, 0.54, 295.95, -21.59
194.31,  -0.77, 0.55, 295.95, -21.59
194.93,  -1.01, 0.55, 295.94, -21.59
195.50,  -1.26, 0.56, 295.94, -21.59
196.01,  -1.50, 0.56, 295.93, -21.59
196.48,  -1.75, 0.57, 295.93, -21.59
196.89,  -2.00, 0.57, 295.92, -21.59
197.26,  -2.25, 0.58, 295.92, -21.60
197.61,  -2.50, 0.58, 295.91, -21.60
197.94,  -2.75, 0.59, 295.91, -21.60
198.26,  -2.99, 0.59, 295.90, -21.60
198.60,  -3.23, 0.60, 295.90, -21.60
198.97,  -3.47, 0.60, 295.89, -21.60
199.37,  -3.70, 0.61, 295.88, -21.60
199.82,  -3.93, 0.61, 295.88, -21.60
200.32,  -4.15, 0.62, 295.87, -21.60
200.87,  -4.37, 0.62, 295.87, -21.60
201.48,  -4.60, 0.62, 295.86, -21.61
202.14,  -4.82, 0.63, 295.86, -21.61
202.83,  -5.04, 0.63, 295.85, -21.61
203.56,  -5.27, 0.64, 295.85, -21.61
204.31,  -5.50, 0.64, 295.84, -21.61
205.07,  -5.73, 0.65, 295.84, -21.61
205.82,  -5.97, 0.65, 295.83, -21.61
206.55,  -6.21, 0.66, 295.83, -21.61
207.26,  -6.46, 0.66, 295.82, -21.61
207.92,  -6.72, 0.67, 295.82, -21.61
208.54,  -6.97, 0.67, 295.81, -21.61
209.11,  -7.23, 0.68, 295.81, -21.62
209.62,  -7.49, 0.68, 295.80, -21.62
210.08,  -7.75, 0.68, 295.80, -21.62
210.50,  -8.01, 0.69, 295.79, -21.62
210.88,  -8.26, 0.69, 295.79, -21.62
211.23,  -8.51, 0.70, 295.78, -21.62
211.57,  -8.75, 0.70, 295.78, -21.62
211.90,  -8.97, 0.71, 295.77, -21.62
212.26,  -9.19, 0.71, 295.76, -21.62
212.64,  -9.40, 0.72, 295.76, -21.62
213.06,  -9.60, 0.72, 295.75, -21.63
213.53,  -9.80, 0.72, 295.75, -21.63
214.05,  -9.99, 0.73, 295.74, -21.63
214.63,  -10.17, 0.73, 295.74, -21.63
215.26,  -10.36, 0.74, 295.73, -21.63
215.93,  -10.55, 0.74, 295.73, -21.63
216.65,  -10.74, 0.75, 295.72, -21.63
217.40,  -10.94, 0.75, 295.72, -21.63
218.17,  -11.15, 0.75, 295.71, -21.63
218.95,  -11.37, 0.76, 295.71, -21.63
219.72,  -11.59, 0.76, 295.70, -21.64
220.47,  -11.83, 0.77, 295.70, -21.64
221.19,  -12.07, 0.77, 295.69, -21.64
221.86,  -12.32, 0.77, 295.68, -21.64
222.49,  -12.58, 0.78, 295.68, -21.64
223.07,  -12.84, 0.78, 295.67, -21.64
223.60,  -13.09, 0.79, 295.67, -21.64
224.07,  -13.35, 0.79, 295.66, -21.64
224.50,  -13.60, 0.79, 295.66, -21.64
224.89,  -13.83, 0.80, 295.65, -21.64
225.25,  -14.06, 0.80, 295.65, -21.64
225.61,  -14.27, 0.81, 295.64, -21.65
225.96,  -14.47, 0.81, 295.64, -21.65
226.34,  -14.65, 0.81, 295.63, -21.65
226.74,  -14.82, 0.82, 295.63, -21.65
227.18,  -14.97, 0.82, 295.62, -21.65
227.68,  -15.12, 0.82, 295.62, -21.65
228.23,  -15.26, 0.83, 295.61, -21.65
228.83,  -15.40, 0.83, 295.61, -21.65
229.49,  -15.54, 0.84, 295.60, -21.65
230.20,  -15.68, 0.84, 295.59, -21.65
230.95,  -15.84, 0.84, 295.59, -21.66
231.73,  -16.00, 0.85, 295.58, -21.66
232.52,  -16.17, 0.85, 295.58, -21.66
233.33,  -16.36, 0.85, 295.57, -21.66
234.12,  -16.56, 0.86, 295.57, -21.66
234.89,  -16.77, 0.86, 295.56, -21.66
235.63,  -16.99, 0.86, 295.56, -21.66
236.33,  -17.22, 0.87, 295.55, -21.66
236.98,  -17.46, 0.87, 295.55, -21.66
237.58,  -17.69, 0.87, 295.54, -21.66
238.12,  -17.93, 0.88, 295.54, -21.67
238.61,  -18.16, 0.88, 295.53, -21.67
239.06,  -18.38, 0.88, 295.53, -21.67
239.46,  -18.59, 0.88, 295.52, -21.67
239.85,  -18.78, 0.89, 295.51, -21.67
240.22,  -18.95, 0.89, 295.51, -21.67
240.60,  -19.10, 0.89, 295.50, -21.67
240.99,  -19.23, 0.90, 295.50, -21.67
241.42,  -19.34, 0.90, 295.49, -21.67
241.89,  -19.44, 0.90, 295.49, -21.67
242.41,  -19.53, 0.91, 295.48, -21.68
242.99,  -19.62, 0.91, 295.48, -21.68
243.63,  -19.70, 0.91, 295.47, -21.68
244.31,  -19.78, 0.91, 295.47, -21.68
245.05,  -19.87, 0.92, 295.46, -21.68
245.83,  -19.97, 0.92, 295.45, -21.68
246.64,  -20.08, 0.92, 295.45, -21.68
247.46,  -20.20, 0.92, 295.44, -21.68
248.29,  -20.34, 0.93, 295.44, -21.68
249.11,  -20.50, 0.93, 295.43, -21.68
249.91,  -20.67, 0.93, 295.43, -21.68
250.67,  -20.86, 0.93, 295.42, -21.69
251.39,  -21.05, 0.94, 295.42, -21.69
252.06,  -21.25, 0.94, 295.41, -21.69
252.67,  -21.45, 0.94, 295.41, -21.69
253.23,  -21.65, 0.94, 295.40, -21.69
253.74,  -21.84, 0.95, 295.40, -21.69
254.20,  -22.01, 0.95, 295.39, -21.69
254.62,  -22.17, 0.95, 295.39, -21.69
255.02,  -22.31, 0.95, 295.38, -21.69
255.41,  -22.43, 0.95, 295.37, -21.69
255.81,  -22.52, 0.96, 295.37, -21.70
256.22,  -22.59, 0.96, 295.36, -21.70
256.67,  -22.64, 0.96, 295.36, -21.70
257.16,  -22.68, 0.96, 295.35, -21.70
257.70,  -22.70, 0.96, 295.35, -21.70
258.30,  -22.72, 0.96, 295.34, -21.70
258.96,  -22.73, 0.97, 295.34, -21.70
259.67,  -22.75, 0.97, 295.33, -21.70
260.43,  -22.78, 0.97, 295.32, -21.70
261.23,  -22.81, 0.97, 295.32, -21.70
262.05,  -22.87, 0.97, 295.31, -21.71
262.90,  -22.93, 0.97, 295.31, -21.71
263.74,  -23.02, 0.98, 295.30, -21.71
264.58,  -23.12, 0.98, 295.30, -21.71
265.39,  -23.24, 0.98, 295.29, -21.71
266.17,  -23.37, 0.98, 295.29, -21.71
266.90,  -23.51, 0.98, 295.28, -21.71
267.58,  -23.66, 0.98, 295.28, -21.71
268.21,  -23.81, 0.98, 295.27, -21.71
268.77,  -23.95, 0.98, 295.27, -21.71
269.29,  -24.09, 0.99, 295.26, -21.72
269.76,  -24.20, 0.99, 295.26, -21.72
270.19,  -24.30, 0.99, 295.25, -21.72
270.60,  -24.38, 0.99, 295.24, -21.72
270.99,  -24.44, 0.99, 295.24, -21.72
271.39,  -24.46, 0.99, 295.23, -21.72
271.82,  -24.47, 0.99, 295.23, -21.72
272.27,  -24.45, 0.99, 295.22, -21.72
272.77,  -24.42, 0.99, 295.22, -21.72
273.32,  -24.38, 0.99, 295.21, -21.72
273.93,  -24.33, 0.99, 295.21, -21.73
274.59,  -24.28, 1.00, 295.20, -21.73
275.31,  -24.23, 1.00, 295.19, -21.73
276.07,  -24.19, 1.00, 295.19, -21.73
276.87,  -24.16, 1.00, 295.18, -21.73
277.70,  -24.15, 1.00, 295.18, -21.73
278.55,  -24.16, 1.00, 295.17, -21.73
279.39,  -24.18, 1.00, 295.17, -21.73
280.23,  -24.22, 1.00, 295.16, -21.73
281.04,  -24.28, 1.00, 295.16, -21.73
281.81,  -24.35, 1.00, 295.15, -21.73
282.54,  -24.43, 1.00, 295.15, -21.74
283.21,  -24.52, 1.00, 295.14, -21.74
283.83,  -24.60, 1.00, 295.13, -21.74
284.39,  -24.68, 1.00, 295.13, -21.74
284.90,  -24.76, 1.00, 295.12, -21.74
285.36,  -24.81, 1.00, 295.12, -21.74
285.79,  -24.85, 1.00, 295.11, -21.74
286.19,  -24.86, 1.00, 295.11, -21.74
286.58,  -24.85, 1.00, 295.10, -21.74
286.97,  -24.81, 1.00, 295.10, -21.74
287.39,  -24.75, 1.00, 295.09, -21.75
287.83,  -24.67, 1.00, 295.08, -21.75
288.33,  -24.58, 1.00, 295.08, -21.75
288.87,  -24.47, 1.00, 295.07, -21.75
289.46,  -24.36, 1.00, 295.07, -21.75
290.12,  -24.25, 1.00, 295.06, -21.75
290.82,  -24.14, 1.00, 295.06, -21.75
291.57,  -24.04, 1.00, 295.05, -21.75
292.36,  -23.95, 1.00, 295.05, -21.75
293.17,  -23.88, 1.00, 295.04, -21.75
293.99,  -23.83, 0.99, 295.03, -21.76
294.82,  -23.79, 0.99, 295.03, -21.76
295.63,  -23.77, 0.99, 295.02, -21.76
296.42,  -23.77, 0.99, 295.02, -21.76
297.17,  -23.78, 0.99, 295.01, -21.76
297.87,  -23.80, 0.99, 295.01, -21.76
298.53,  -23.82, 0.99, 295.00, -21.76
299.12,  -23.84, 0.99, 295.00, -21.76
299.66,  -23.86, 0.99, 294.99, -21.76
300.14,  -23.87, 0.99, 294.99, -21.76
300.58,  -23.86, 0.99, 294.98, -21.77
300.98,  -23.84, 0.99, 294.97, -21.77
301.36,  -23.79, 0.98, 294.97, -21.77
301.73,  -23.72, 0.98, 294.96, -21.77
302.11,  -23.62, 0.98, 294.96, -21.77
302.50,  -23.51, 0.98, 294.95, -21.77
302.93,  -23.37, 0.98, 294.95, -21.77
303.40,  -23.22, 0.98, 294.94, -21.77
303.92,  -23.06, 0.98, 294.93, -21.77
304.50,  -22.90, 0.98, 294.93, -21.77
305.12,  -22.74, 0.97, 294.92, -21.78
305.80,  -22.58, 0.97, 294.92, -21.78
306.52,  -22.43, 0.97, 294.91, -21.78
307.28,  -22.30, 0.97, 294.91, -21.78
308.06,  -22.18, 0.97, 294.90, -21.78
308.85,  -22.07, 0.97, 294.90, -21.78
309.64,  -21.99, 0.97, 294.89, -21.78
310.41,  -21.91, 0.96, 294.89, -21.78
311.16,  -21.86, 0.96, 294.88, -21.78
311.87,  -21.81, 0.96, 294.87, -21.78
312.54,  -21.77, 0.96, 294.87, -21.79
313.15,  -21.74, 0.96, 294.86, -21.79
313.71,  -21.70, 0.96, 294.86, -21.79
314.21,  -21.66, 0.95, 294.85, -21.79
314.66,  -21.61, 0.95, 294.85, -21.79
315.06,  -21.55, 0.95, 294.84, -21.79
315.44,  -21.47, 0.95, 294.84, -21.79
315.78,  -21.37, 0.95, 294.83, -21.79
316.13,  -21.24, 0.94, 294.82, -21.79
316.47,  -21.10, 0.94, 294.82, -21.79
316.84,  -20.94, 0.94, 294.81, -21.80
317.24,  -20.76, 0.94, 294.81, -21.80
317.69,  -20.58, 0.94, 294.80, -21.80
318.18,  -20.38, 0.93, 294.80, -21.80
318.73,  -20.18, 0.93, 294.79, -21.80
319.32,  -19.99, 0.93, 294.78, -21.80
319.97,  -19.80, 0.93, 294.78, -21.80
320.66,  -19.61, 0.92, 294.77, -21.80
321.38,  -19.44, 0.92, 294.77, -21.80
322.12,  -19.29, 0.92, 294.76, -21.80
322.87,  -19.14, 0.92, 294.76, -21.80
323.61,  -19.02, 0.92, 294.75, -21.81
324.34,  -18.90, 0.91, 294.75, -21.81
325.05,  -18.80, 0.91, 294.74, -21.81
325.71,  -18.71, 0.91, 294.74, -21.81
326.33,  -18.62, 0.91, 294.73, -21.81
326.90,  -18.54, 0.90, 294.72, -21.81
327.41,  -18.45, 0.90, 294.72, -21.81
327.87,  -18.36, 0.90, 294.71, -21.81
328.28,  -18.26, 0.90, 294.71, -21.81
328.65,  -18.15, 0.89, 294.70, -21.81
328.98,  -18.02, 0.89, 294.70, -21.82
329.30,  -17.88, 0.89, 294.69, -21.82
329.61,  -17.72, 0.88, 294.68, -21.82
329.93,  -17.54, 0.88, 294.68, -21.82
330.28,  -17.35, 0.88, 294.67, -21.82
330.65,  -17.15, 0.88, 294.67, -21.82
331.07,  -16.93, 0.87, 294.66, -21.82
331.54,  -16.72, 0.87, 294.66, -21.82
332.06,  -16.50, 0.87, 294.65, -21.82
332.63,  -16.28, 0.87, 294.64, -21.82
333.25,  -16.07, 0.86, 294.64, -21.83
333.90,  -15.87, 0.86, 294.63, -21.83
334.59,  -15.68, 0.86, 294.63, -21.83
335.29,  -15.50, 0.85, 294.62, -21.83
336.00,  -15.33, 0.85, 294.62, -21.83
336.70,  -15.18, 0.85, 294.61, -21.83
337.39,  -15.03, 0.85, 294.61, -21.83
338.05,  -14.89, 0.84, 294.60, -21.83
338.67,  -14.76, 0.84, 294.59, -21.83
339.24,  -14.64, 0.84, 294.59, -21.83
339.76,  -14.51, 0.83, 294.58, -21.84
340.23,  -14.39, 0.83, 294.58, -21.84
340.65,  -14.26, 0.83, 294.57, -21.84
341.02,  -14.12, 0.82, 294.57, -21.84
341.35,  -13.97, 0.82, 294.56, -21.84
341.65,  -13.80, 0.82, 294.55, -21.84
341.94,  -13.63, 0.81, 294.55, -21.84
342.23,  -13.44, 0.81, 294.54, -21.84
342.53,  -13.24, 0.81, 294.54, -21.84
342.85,  -13.03, 0.80, 294.53, -21.84
343.21,  -12.82, 0.80, 294.53, -21.84
343.62,  -12.59, 0.80, 294.52, -21.85
344.07,  -12.37, 0.79, 294.51, -21.85
344.57,  -12.14, 0.79, 294.51, -21.85
345.12,  -11.92, 0.79, 294.50, -21.85
345.71,  -11.71, 0.78, 294.50, -21.85
346.34,  -11.50, 0.78, 294.49, -21.85
347.00,  -11.29, 0.78, 294.49, -21.85
347.67,  -11.10, 0.77, 294.48, -21.85
348.35,  -10.92, 0.77, 294.48, -21.85
349.02,  -10.74, 0.77, 294.47, -21.85
349.67,  -10.57, 0.76, 294.47, -21.86
350.29,  -10.41, 0.76, 294.46, -21.86
350.86,  -10.25, 0.76, 294.45, -21.86
351.40,  -10.09, 0.75, 294.45, -21.86
351.88,  -9.93, 0.75, 294.44, -21.86
352.31,  -9.78, 0.75, 294.44, -21.86
352.69,  -9.61, 0.74, 294.43, -21.86
353.03,  -9.44, 0.74, 294.42, -21.86
353.33,  -9.26, 0.74, 294.42, -21.86
353.61,  -9.08, 0.73, 294.41, -21.86
353.88,  -8.88, 0.73, 294.41, -21.87
354.15,  -8.68, 0.73, 294.40, -21.87
354.43,  -8.47, 0.72, 294.40, -21.87
354.75,  -8.26, 0.72, 294.39, -21.87
355.10,  -8.04, 0.71, 294.38, -21.87
355.49,  -7.82, 0.71, 294.38, -21.87
355.94,  -7.59, 0.71, 294.37, -21.87
356.43,  -7.37, 0.70, 294.37, -21.87
356.97,  -7.16, 0.70, 294.36, -21.87
357.56,  -6.94, 0.70, 294.36, -21.87
358.17,  -6.73, 0.69, 294.35, -21.88
358.81,  -6.53, 0.69, 294.35, -21.88
359.47,  -6.33, 0.68, 294.34, -21.88
0.12,  -6.14, 0.68, 294.33, -21.88
0.76,  -5.95, 0.68, 294.33, -21.88
1.38,  -5.76, 0.67, 294.32, -21.88
1.97,  -5.58, 0.67, 294.32, -21.88
2.52,  -5.39, 0.67, 294.31, -21.88
3.02,  -5.21, 0.66, 294.31, -21.88
3.47,  -5.03, 0.66, 294.30, -21.88
3.87,  -4.85, 0.65, 294.29, -21.89
4.22,  -4.66, 0.65, 294.29, -21.89
4.53,  -4.47, 0.65, 294.28, -21.89
4.81,  -4.27, 0.64, 294.28, -21.89
5.08,  -4.07, 0.64, 294.27, -21.89
5.33,  -3.87, 0.64, 294.27, -21.89
5.60,  -3.66, 0.63, 294.26, -21.89
5.88,  -3.45, 0.63, 294.25, -21.89
6.19,  -3.24, 0.62, 294.25, -21.89
6.54,  -3.03, 0.62, 294.24, -21.89
6.94,  -2.82, 0.62, 294.24, -21.89
7.39,  -2.61, 0.61, 294.23, -21.90
7.89,  -2.40, 0.61, 294.23, -21.90
8.43,  -2.19, 0.60, 294.22, -21.90
9.01,  -1.99, 0.60, 294.22, -21.90
9.63,  -1.78, 0.60, 294.21, -21.90
10.26,  -1.58, 0.59, 294.20, -21.90
10.90,  -1.38, 0.59, 294.20, -21.90
11.55,  -1.18, 0.59, 294.19, -21.90
12.17,  -0.98, 0.58, 294.19, -21.90
12.77,  -0.79, 0.58, 294.18, -21.90
13.34,  -0.59, 0.57, 294.18, -21.91
13.87,  -0.39, 0.57, 294.17, -21.91
14.34,  -0.19, 0.57, 294.16, -21.91
14.77,  0.01, 0.56, 294.16, -21.91
15.15,  0.22, 0.56, 294.15, -21.91
15.49,  0.42, 0.55, 294.15, -21.91
15.78,  0.63, 0.55, 294.14, -21.91
16.05,  0.83, 0.55, 294.14, -21.91
16.31,  1.04, 0.54, 294.13, -21.91
16.56,  1.24, 0.54, 294.12, -21.91
16.83,  1.44, 0.53, 294.12, -21.92
17.12,  1.64, 0.53, 294.11, -21.92
17.44,  1.84, 0.53, 294.11, -21.92
17.81,  2.03, 0.52, 294.10, -21.92
18.22,  2.23, 0.52, 294.10, -21.92
18.68,  2.42, 0.51, 294.09, -21.92
19.19,  2.61, 0.51, 294.08, -21.92
